tweet_id,cleaned_text,airline_sentiment
570277667519332353,measly ecertificate appreciate loyal customer wait hrs tarmac,negative
570277418642120704,email addressusername signon available,negative
570276787063816192,thank able claim interim expense cost stuff,positive
570276377401827329,rude rude,negative
570276018751016960,get boarding pass austrian airline codeshare flight rebook incls hour layover amp stick outside sec,negative
570275462921850880,receive flight truly break guitar,negative
570275153860386816,fly pay third suitcase even make plane besides impolite service,negative
570275140157640704,bag still colo spring disabled search unfamiliar airport look bag good outcome,negative
570275123854487552,shame flex ticket transfer rule even call neurosurgery icu enough,negative
570272997052805120,denver say handle baggage make colo spring give number call help either,negative
570272511050383360,guy need serious training customer service many well option put way guy handle mistake,negative
570272406570442752,ord dca,neutral
570271846718775296,find problem avoid like plague tell find supervisor,negative
570271792314617857,zccu cancel flight flight advance need connect flight reschedule link help help wait month see,negative
570271791400112129,fly,negative
570271644473622528,addition first flight delay hour arrive destination hrs late flight,negative
570271367519604737,cancel flight flight rebook add flight drive denver kcthank,neutral
570271205300703232,announcement pre boarding address mobility disability require travel lot stuff preboard,neutral
570271064141352960,fly unite last month experience awesome,positive
570270918095695872,travel book thru united group dept okc ticket agent less willing help connection lax,negative
570270728051765248,upset disability service tell one employee carry medical equipment rude,negative
570270436463759360,thnx quick reply think assist intl grp put considerable inconvenience today,negative
570269172774649856,transfer flight ticket accompany old active military mom emergency brain surgery wow,negative
570269103648350208,    week late flightr still receive mile mileageplus gift card starbuck card hand,negative
570269035998408704,always hope improvement,negative
570267915154538496,yet complain guy check luggage throw bag around unfortunate coincidence hope,negative
570265596220166144,okc ticket agent roger mclarrensp less helpful intl group travel problem find supervisor help,negative
570265542025719808,mobile app need construction ground category expensive get right,negative
570264556443824128,another fail united ticket agent okc less helpful could care less problem american come,negative
570264153559949313,also work coach good thing bird land ahead schedule use stat,positive
570263872004874240,control rather     app new,neutral
570262424038699008,send email customer care tell may break sincerely hope help,negative
570260984704700417,silly fly delta today united club staff attendant surly unhelpful always seem bother pesky folk,negative
570260383862108160,phone number find call flight reservation,negative
570260294846451712,well fix miss buddy bday negligence attempt make,negative
570260118043914240,believe help customer service could like say want number someone fix,negative
570259691579809792,help baggage service desk say tsa screening fll bag make bag ewr,negative
570259632557395968,mobile boarding pass disappear phone stand line board second time week hmm,negative
570259311315836928,record rozana newark lovely helpful,positive
570259131879309312,last night ordlga,neutral
570258760200953856,thx update,positive
570258476695302144,thank,neutral
570257564023128064,nut,neutral
570257563003920384,explain eager flight attendant try ask vision guide dog,negative
570257377460514816,point ask detail book flight crew read continue,negative
570254368538173440,try one available bogota everyone rude houston stick hour guy,negative
570252986372329472,las iad mechanical problem take land fix delay,negative
570252965392592896,despite bag make newark good informative email tracking update help,positive
570252666439385088,go outbound flight last thur delay hrs long delay,negative
570252146320351232,iad las mechanical problem switch aircraft delay hour,negative
570251549219393536,crash try check,negative
